Date,EEM,EFA,IYR,LQD,VTI
2018-03-02,47.10991668701172,67.3435287475586,70.05877685546875,111.06004333496094,134.92222595214844
2018-03-05,47.178436279296875,67.70246887207031,70.8460693359375,111.0218276977539,136.44479370117188
2018-03-06,47.618900299072266,68.1001968383789,71.29732513427734,111.11734771728516,136.94256591796875
2018-03-07,47.66783905029297,68.08079528808594,71.66215515136719,111.07913970947266,137.05966186523438
2018-03-08,47.6776237487793,68.22631072998047,72.02698516845703,111.29887390136719,137.57696533203125
2018-03-09,48.69558334350586,68.66284942626953,72.4782485961914,110.90718078613281,139.86080932617188
2018-03-12,48.81304168701172,68.7404556274414,72.84309387207031,111.05048370361328,139.78273010253906
2018-03-13,48.37257766723633,68.2845230102539,72.95830535888672,111.06004333496094,138.91409301757812
2018-03-14,48.45088195800781,68.44943237304688,73.01591491699219,111.30842590332031,138.21136474609375
2018-03-15,48.27470016479492,68.4106216430664,72.9967041015625,111.42308044433594,138.02590942382812
2018-03-16,48.16702651977539,68.36212921142578,73.42874908447266,111.54725646972656,138.26014709472656
2018-03-19,47.64826202392578,67.8091812133789,72.74707794189453,111.1746826171875,136.4838409423828
2018-03-20,48.17681884765625,67.79947662353516,72.68946838378906,110.78296661376953,136.68878173828125
2018-03-21,48.46066665649414,67.90618133544922,72.13259887695312,110.71611785888672,136.57167053222656
2018-03-22,46.84564208984375,66.64506530761719,71.71440124511719,110.90718078613281,133.22608947753906
2018-03-23,45.89619827270508,65.90779876708984,70.57208251953125,110.55370330810547,130.43319702148438
2018-03-26,47.38398361206055,67.09130859375,71.46269989013672,110.94538879394531,133.87286376953125
2018-03-27,46.52263259887695,66.59656524658203,71.65631866455078,111.3466567993164,131.50135803222656
2018-03-28,46.2877197265625,66.98460388183594,73.0406494140625,111.64280700683594,131.1975555419922
2018-03-29,47.256736755371094,67.59574890136719,73.06001281738281,112.1491470336914,133.0006866455078
2018-04-02,46.40517807006836,66.66447448730469,72.05323028564453,112.08877563476562,129.9726104736328
2018-04-03,46.86521530151367,67.09130859375,72.52758026123047,111.7917709350586,131.5895538330078
2018-04-04,46.884796142578125,67.32413482666016,73.34075164794922,111.7917709350586,133.0692901611328
2018-04-05,47.00225067138672,67.77037811279297,73.40852355957031,111.8301010131836,134.00025939941406
2018-04-06,46.08217239379883,67.32413482666016,72.75023651123047,112.16544342041016,131.18775939941406
2018-04-09,46.1311149597168,67.87708282470703,72.62438201904297,112.22293090820312,131.62876892089844
2018-04-10,47.031612396240234,68.60465240478516,72.34364318847656,112.25166320800781,133.7650604248047
2018-04-11,47.05118942260742,68.34272003173828,72.50821685791016,112.32830810546875,133.14768981933594
2018-04-12,47.031612396240234,68.60465240478516,71.82089233398438,112.02171325683594,134.22564697265625
2018-04-13,46.56178665161133,68.67255401611328,72.07259368896484,112.06004333496094,133.8434600830078
2018-04-16,46.620513916015625,68.77926635742188,72.42109680175781,112.06963348388672,134.9606170654297
2018-04-17,46.7183952331543,69.08969116210938,73.36011505126953,112.07921600341797,136.38157653808594
2018-04-18,47.11970901489258,69.44862365722656,73.23426818847656,111.50432586669922,136.5677490234375
2018-04-19,46.84564208984375,69.18669891357422,72.18875885009766,111.08277893066406,135.822998046875
2018-04-20,46.258358001708984,68.92477416992188,71.56918334960938,110.6324691772461,134.74502563476562
2018-04-23,45.88641357421875,68.83747100830078,71.61759948730469,110.58455657958984,134.69602966308594
2018-04-24,45.67107391357422,68.55613708496094,71.7918472290039,110.2588119506836,133.07908630371094
2018-04-25,45.318702697753906,68.43974304199219,71.636962890625,109.91389465332031,133.22608947753906
2018-04-26,45.97450637817383,68.77926635742188,72.50821685791016,110.2396469116211,134.49024963378906
2018-04-27,46.258358001708984,68.84716796875,73.44725036621094,110.48875427246094,134.5784454345703
2018-04-30,45.92556381225586,68.62405395507812,73.2245864868164,110.39292907714844,133.59848022460938
2018-05-01,45.700435638427734,68.38152313232422,73.73765563964844,110.0941162109375,133.8042449951172
2018-05-02,45.338279724121094,68.35242462158203,73.48596954345703,110.00763702392578,133.03009033203125
2018-05-03,45.24040222167969,68.56584167480469,73.5150146484375,110.02684783935547,132.66751098632812
2018-05-04,45.44594955444336,68.80836486816406,74.28945922851562,110.18060302734375,134.38243103027344
2018-05-07,45.181671142578125,68.81806945800781,74.69605255126953,110.05569458007812,134.97039794921875
2018-05-08,45.436161041259766,68.82776641845703,74.32818603515625,110.01724243164062,135.0194091796875
2018-05-09,45.52425003051758,68.99268341064453,74.7831802368164,109.99803161621094,136.2933807373047
2018-05-10,46.47369384765625,69.43891906738281,75.47050476074219,110.55532836914062,137.4791259765625
2018-05-11,46.39539337158203,69.62323760986328,75.16072082519531,110.74749755859375,137.75352478027344
2018-05-14,46.45411682128906,69.74935150146484,74.60891723632812,110.54572296142578,137.82211303710938
2018-05-15,45.49488830566406,69.24490356445312,73.50533294677734,109.70977783203125,136.9891357421875
2018-05-16,46.1800537109375,69.3419189453125,73.29235076904297,109.5656509399414,137.65550231933594
