Date,AGG,EMB,EWT,IVV,JNK,PFF,TLT,VGK,VNQ,VPL,VWO
2015-10-02,100.2156982421875,89.44483184814453,24.641613006591797,182.69915771484375,28.530241012573242,31.305395126342773,113.76853942871094,44.9273681640625,65.42736053466797,49.73622512817383,31.350492477416992
2015-10-05,99.84146881103516,89.88858795166016,25.131181716918945,186.0070343017578,28.845190048217773,31.51714324951172,112.22496032714844,45.71650695800781,66.53124237060547,50.91783142089844,31.97621726989746
2015-10-06,100.08788299560547,90.17325592041016,24.93172836303711,185.30821228027344,28.934011459350586,31.533409118652344,112.70901489257812,45.913795471191406,66.377197265625,50.681514739990234,31.893402099609375
2015-10-07,100.01487731933594,90.45791625976562,25.53009033203125,186.8363494873047,29.208568572998047,31.56599235534668,112.33454895019531,46.30837631225586,67.13877868652344,51.53589630126953,32.684757232666016
2015-10-08,99.87796020507812,90.49977111816406,25.53009033203125,188.5509033203125,29.313539505004883,31.59856605529785,111.39379119873047,46.73881149291992,67.70355224609375,51.86310958862305,33.10803985595703
2015-10-09,99.79582977294922,90.87654876708984,25.693281173706055,188.6906280517578,29.321632385253906,31.59042739868164,111.68608856201172,46.74778366088867,67.59230041503906,51.98126983642578,33.14485168457031
2015-10-12,100.05138397216797,90.99376678466797,25.638883590698242,188.85838317871094,29.289321899414062,31.59042739868164,112.53550720214844,46.56843185424805,68.0715103149414,51.99945068359375,32.9608039855957
2015-10-13,100.0605239868164,90.35742950439453,25.330636978149414,187.63771057128906,29.232803344726562,31.59856605529785,112.72733306884766,46.039344787597656,67.54096984863281,51.4359130859375,32.371891021728516
2015-10-14,100.43477630615234,90.76771545410156,25.5119571685791,186.6965789794922,29.232803344726562,31.639284133911133,113.7137680053711,46.31733322143555,67.03609466552734,51.22686767578125,32.62033462524414
2015-10-15,100.29783630371094,91.21981811523438,26.05592155456543,189.55722045898438,29.248947143554688,31.728878021240234,113.15660095214844,46.945068359375,67.95171356201172,52.60842514038086,33.36568069458008
2015-10-16,100.19743347167969,91.71382904052734,26.074054718017578,190.39585876464844,29.378145217895508,31.834747314453125,113.1931381225586,46.810550689697266,68.46512603759766,52.60842514038086,33.4669075012207
2015-10-19,100.29783630371094,91.72220611572266,25.838335037231445,190.54493713378906,29.48313331604004,31.777729034423828,112.88260650634766,46.70294189453125,69.42352294921875,52.31757354736328,33.126441955566406
2015-10-20,100.0970687866211,91.21981811523438,25.892732620239258,190.26544189453125,29.48313331604004,31.76958465576172,112.18840789794922,46.631195068359375,69.39785766601562,52.08124542236328,33.052825927734375
2015-10-21,100.33436584472656,90.90164947509766,25.493825912475586,189.1565704345703,29.4427547454834,31.826595306396484,113.302734375,46.38907241821289,69.1411361694336,52.29030990600586,32.574337005615234
2015-10-22,100.35261535644531,91.28678131103516,25.929000854492188,192.268798828125,29.434682846069336,31.883607864379883,113.49455261230469,46.82848358154297,69.74868774414062,53.09015655517578,33.28287124633789
2015-10-23,100.1791763305664,91.47103118896484,26.05592155456543,194.43057250976562,29.555809020996094,31.883607864379883,112.52638244628906,47.240989685058594,69.07268524169922,53.599151611328125,33.50371551513672
2015-10-26,100.22484588623047,91.52127075195312,26.0196590423584,193.9832763671875,29.52350425720215,31.89174461364746,113.27532958984375,47.03474044799805,69.0555648803711,53.39919662475586,33.126441955566406
2015-10-27,100.36175537109375,91.27007293701172,25.7839412689209,193.61056518554688,29.4427547454834,31.89174461364746,113.55850219726562,46.577388763427734,69.02989959716797,53.00835037231445,32.82278060913086
2015-10-28,100.06965637207031,90.89330291748047,25.493825912475586,195.78172302246094,29.507368087768555,31.940608978271484,113.10181427001953,46.927127838134766,69.08979034423828,53.22649383544922,32.46391296386719
2015-10-29,99.6406478881836,91.02727508544922,25.221843719482422,195.67921447753906,29.4427547454834,31.90803337097168,111.31159973144531,46.7119140625,68.99567413330078,52.55388259887695,32.105037689208984
2015-10-30,99.90536499023438,90.84305572509766,25.203710556030273,194.7939910888672,29.450830459594727,31.97317886352539,112.14273834228516,46.70294189453125,68.36243438720703,52.49026870727539,32.05902862548828
2015-11-02,99.70833587646484,90.91030883789062,25.638883590698242,197.17007446289062,29.537656784057617,32.08845520019531,111.6274185180664,47.24995422363281,69.81714630126953,52.81747817993164,32.66634750366211
2015-11-03,99.52545166015625,91.41471099853516,26.09218978881836,197.6639404296875,29.553882598876953,32.063941955566406,110.71207427978516,47.097503662109375,69.11546325683594,52.981082916259766,33.071224212646484
2015-11-04,99.52545166015625,91.39791107177734,26.400434494018555,197.1514434814453,29.51331329345703,32.112998962402344,110.84022521972656,46.80158233642578,68.80742645263672,52.735679626464844,32.88718795776367
2015-11-05,99.47969055175781,91.50718688964844,26.346036911010742,196.90919494628906,29.44028091430664,32.129337310791016,110.54730987548828,46.640167236328125,69.08125305175781,52.844749450683594,32.93320083618164
2015-11-06,99.0041275024414,90.95236206054688,25.76580810546875,196.83462524414062,29.310441970825195,31.87590789794922,108.9271240234375,46.380104064941406,66.93342590332031,52.56297302246094,32.56512451171875
2015-11-09,98.94012451171875,90.51519775390625,25.167448043823242,194.94309997558594,29.18060302734375,31.884078979492188,108.3138427734375,45.93173599243164,65.7867660522461,52.072166442871094,31.80138397216797
2015-11-10,99.123046875,90.63289642333984,24.913597106933594,195.4182891845703,29.09134864807129,31.965835571289062,108.63420104980469,45.770320892333984,66.53978729248047,52.21759033203125,31.71857452392578
2015-11-11,98.99495697021484,90.65809631347656,24.732275009155273,194.66354370117188,29.02642822265625,32.04757308959961,108.4053726196289,45.994503021240234,66.6167984008789,52.53571319580078,31.755374908447266
