Date,EEM,EFA,IYR,LQD,SHY,TLT,VTI
2016-04-07,30.890438079833984,50.75276184082031,69.12704467773438,107.71427154541016,81.71102142333984,122.83584594726562,98.03754425048828
2016-04-08,31.427087783813477,51.723838806152344,69.5213851928711,107.47081756591797,81.71102142333984,122.05915069580078,98.32058715820312
2016-04-11,31.831932067871094,51.75132751464844,69.43175506591797,107.46183776855469,81.70142364501953,121.90193939208984,98.04698944091797
2016-04-12,32.321510314941406,52.5208625793457,69.90676879882812,107.03807830810547,81.68220520019531,121.06053161621094,98.99996948242188
2016-04-13,32.895816802978516,53.354522705078125,69.74544525146484,107.40772247314453,81.64375305175781,121.48585510253906,100.16057586669922
2016-04-14,32.73576736450195,53.528587341308594,69.29731750488281,107.33561706542969,81.64375305175781,120.90338134765625,100.12283325195312
2016-04-15,32.54747009277344,53.40949249267578,69.7544174194336,107.7863540649414,81.70142364501953,121.93895721435547,100.0756607055664
2016-04-18,32.6981086730957,53.8675422668457,70.0501708984375,107.90355682373047,81.69184875488281,121.41193389892578,100.74559783935547
2016-04-19,33.19709777832031,54.80198287963867,70.12186431884766,108.1019287109375,81.6629638671875,121.03277587890625,101.02867126464844
2016-04-20,33.04645919799805,54.84779357910156,69.13599395751953,107.80439758300781,81.60533905029297,119.70137023925781,101.13246154785156
2016-04-21,32.71693420410156,54.51798629760742,67.96192932128906,107.75932312011719,81.58610534667969,118.9894027709961,100.63236999511719
2016-04-22,32.51922607421875,54.545475006103516,68.6878662109375,107.87651824951172,81.58610534667969,118.68428802490234,100.77391052246094
2016-04-25,32.31209182739258,54.2706413269043,69.11808776855469,107.62411499023438,81.56690216064453,118.19422149658203,100.5285873413086
2016-04-26,32.66044235229492,54.46302795410156,69.36902618408203,107.57901763916016,81.54763793945312,117.65792083740234,100.80220794677734
2016-04-27,32.85816192626953,54.49966812133789,69.3510971069336,108.26417541503906,81.60533905029297,118.83222198486328,101.04753875732422
2016-04-28,32.51922607421875,53.75761795043945,69.18977355957031,108.36334991455078,81.65338897705078,119.32227325439453,100.14169311523438
2016-04-29,32.377994537353516,53.528587341308594,68.61617279052734,108.48055267333984,81.68220520019531,119.62738800048828,99.55668640136719
2016-05-02,32.29326248168945,54.03244400024414,69.53033447265625,108.34013366699219,81.65241241455078,118.42294311523438,100.33045196533203
2016-05-03,31.38001823425293,53.14381790161133,69.37798309326172,108.52993774414062,81.73894500732422,119.91461181640625,99.32079315185547
2016-05-04,30.871610641479492,52.530025482177734,70.31006622314453,108.34915924072266,81.72930908203125,120.5723876953125,98.73577880859375
2016-05-05,30.86219596862793,52.42008972167969,70.57894897460938,108.56613159179688,81.75814056396484,121.3783950805664,98.69805145263672
2016-05-06,30.90926742553711,52.56666564941406,71.26905059814453,108.3310775756836,81.73894500732422,120.85961151123047,99.05659484863281
2016-05-09,30.513839721679688,52.45673370361328,71.8426513671875,108.22261810302734,81.77737426757812,121.23946380615234,99.16038513183594
2016-05-10,31.097566604614258,53.207950592041016,71.97708129882812,108.40341186523438,81.79660034179688,121.24872589111328,100.33985900878906
2016-05-11,31.022249221801758,52.74988555908203,70.69544219970703,108.52091979980469,81.76777648925781,121.93433380126953,99.42459869384766
2016-05-12,30.93751335144043,52.7315673828125,71.04498291015625,108.29493713378906,81.71966552734375,121.3783950805664,99.38685607910156
2016-05-13,30.38203239440918,52.19105911254883,70.47140502929688,108.4937973022461,81.72930908203125,122.55509185791016,98.52819061279297
2016-05-16,30.74921417236328,52.81401824951172,71.02706909179688,108.1322250366211,81.69084930419922,121.49885559082031,99.509521484375
2016-05-17,30.60798454284668,52.42924880981445,69.95159149169922,108.09606170654297,81.66202545166016,121.70272827148438,98.61312103271484
2016-05-18,30.30670928955078,52.44757080078125,68.97467803955078,107.17401885986328,81.51779174804688,119.9701919555664,98.60367584228516
2016-05-19,30.024263381958008,52.07196807861328,68.23078155517578,107.42710876464844,81.53703308105469,120.48902130126953,98.21681213378906
2016-05-20,30.325542449951172,52.502540588378906,68.77750396728516,107.49942779541016,81.56585693359375,120.58164978027344,98.97167205810547
2016-05-23,30.269054412841797,52.32847595214844,68.8402328491211,107.49942779541016,81.55623626708984,120.85035705566406,98.84901428222656
2016-05-24,30.579744338989258,53.0888557434082,69.66477966308594,107.31866455078125,81.49855041503906,120.31297302246094,100.1700210571289
2016-05-25,30.946929931640625,53.647682189941406,69.7723159790039,107.50847625732422,81.54661560058594,119.8590316772461,100.89656829833984
2016-05-26,31.154054641723633,53.79425811767578,69.81714630126953,107.81583404541016,81.59467315673828,120.4797592163086,100.87770080566406
2016-05-27,31.14463996887207,53.739288330078125,70.12186431884766,107.7344741821289,81.54661560058594,120.30371856689453,101.33061218261719
2016-05-31,31.18229866027832,53.4827766418457,70.13082885742188,107.92430114746094,81.5850830078125,120.5909423828125,101.28343963623047
2016-06-01,31.163469314575195,53.43697738647461,70.17564392089844,108.00057983398438,81.52837371826172,121.08021545410156,101.55706024169922
2016-06-02,31.417673110961914,53.43697738647461,70.55205535888672,108.21814727783203,81.59564971923828,121.952880859375,101.89675903320312
2016-06-03,31.897836685180664,53.78509521484375,70.76715850830078,109.08837890625,81.73033905029297,123.68898010253906,101.61368560791016
2016-06-06,32.236778259277344,54.08741760253906,70.3280029296875,108.82549285888672,81.71112823486328,122.76982879638672,102.14208221435547
2016-06-07,32.52864074707031,54.481346130371094,70.75818634033203,108.98868560791016,81.73033905029297,123.06692504882812,102.34024047851562
2016-06-08,32.76401138305664,54.59128189086914,71.13460540771484,109.35127258300781,81.74959564208984,123.7260971069336,102.69879150390625
2016-06-09,32.387413024902344,53.922515869140625,71.24217987060547,109.50536346435547,81.76881408691406,124.52449798583984,102.4912109375
2016-06-10,31.56831169128418,52.35595703125,70.89263153076172,109.63227844238281,81.81694793701172,125.12796020507812,101.43441772460938
2016-06-13,31.125808715820312,51.59558868408203,70.8388442993164,109.4691162109375,81.836181640625,125.68497467041016,100.5946273803711
2016-06-14,31.022249221801758,50.77107620239258,70.4534683227539,109.224365234375,81.84579467773438,125.59214782714844,100.41360473632812
2016-06-15,31.35177230834961,51.11004638671875,71.09877014160156,109.63227844238281,81.94200134277344,126.07491302490234,100.3093490600586
2016-06-16,31.238788604736328,51.21997833251953,71.45726013183594,109.79544067382812,81.89389038085938,126.68765258789062,100.60316467285156
2016-06-17,31.32352638244629,51.723838806152344,71.3497085571289,109.4691162109375,81.90351104736328,125.89849090576172,100.27144622802734
2016-06-20,31.87900733947754,53.00640106201172,71.4841537475586,109.3331527709961,81.85539245605469,124.55239868164062,100.9538345336914
2016-06-21,32.12379455566406,53.43697738647461,71.7784423828125,109.23343658447266,81.7977066040039,123.97673034667969,101.17180633544922
2016-06-22,32.205387115478516,53.404083251953125,71.74225616455078,109.432861328125,81.82655334472656,124.18097686767578,100.94434356689453
2016-06-23,32.98347091674805,54.88129806518555,72.22156524658203,109.32406616210938,81.7977066040039,122.76057434082031,102.3375473022461
2016-06-24,30.981313705444336,50.16917037963867,71.34434509277344,109.8407974243164,81.9901123046875,126.05635070800781,98.61289978027344
2016-06-27,30.582778930664062,49.206180572509766,71.20870208740234,110.30308532714844,82.0381851196289,129.20359802246094,96.65105438232422
2016-06-28,31.484224319458008,50.496402740478516,72.75511932373047,110.91043853759766,82.06705474853516,129.47279357910156,98.42333221435547
2016-06-29,32.28129577636719,51.422000885009766,73.68661499023438,110.87418365478516,82.0381851196289,128.4794464111328,100.18614196777344
2016-06-30,32.603919982910156,52.188655853271484,74.50958251953125,111.26398468017578,82.07666778564453,128.95291137695312,101.56038665771484
2016-07-01,32.91705322265625,52.188655853271484,74.45531463623047,111.84703826904297,82.10555267333984,130.7433319091797,101.75940704345703
2016-07-05,32.21487045288086,51.178916931152344,75.02505493164062,112.22877502441406,82.1440658569336,132.3803253173828,101.001220703125
2016-07-06,32.12947463989258,51.085418701171875,74.75375366210938,112.42877197265625,82.10555267333984,132.59425354003906,101.61724090576172
2016-07-07,32.044071197509766,50.879730224609375,74.09356689453125,112.44695281982422,82.06706237792969,132.5848846435547,101.5698471069336
2016-07-08,32.73676681518555,51.655738830566406,75.1878433227539,113.07416534423828,82.06706237792969,133.56153869628906,103.15257263183594
2016-07-11,33.049896240234375,52.41304397583008,75.73045349121094,112.78327941894531,81.98040008544922,132.3895721435547,103.57906341552734
2016-07-12,33.514854431152344,53.123600006103516,75.82089233398438,112.1469955444336,81.95153045654297,130.213134765625,104.4415283203125
2016-07-13,33.457916259765625,53.067501068115234,76.13742065429688,112.58330535888672,81.97077941894531,131.74783325195312,104.3846664428711
2016-07-14,33.94186019897461,53.52562713623047,75.57671356201172,112.31062316894531,81.92267608642578,129.8318328857422,104.88695526123047
2016-07-15,33.865943908691406,53.254493713378906,75.64002990722656,111.8833999633789,81.8841552734375,128.71572875976562,104.77324676513672
2016-07-18,34.169586181640625,53.3853874206543,75.82994079589844,111.8833999633789,81.93228912353516,128.59481811523438,105.06704711914062
2016-07-19,33.81849670410156,52.964664459228516,76.1736068725586,112.08338165283203,81.9419174194336,129.3202667236328,104.85855102539062
2016-07-20,33.98929977416992,53.44147872924805,76.1554946899414,112.04703521728516,81.9034194946289,128.6134033203125,105.41770935058594
2016-07-21,33.884918212890625,53.226444244384766,76.26402282714844,112.1742935180664,81.96116638183594,128.8738555908203,105.00070190429688
2016-07-22,34.13163757324219,53.32929229736328,76.89707946777344,112.11064910888672,81.93228912353516,129.09706115722656,105.50299835205078
2016-07-25,33.790035247802734,53.26384735107422,76.82471466064453,112.04703521728516,81.87452697753906,129.00408935546875,105.22816467285156
2016-07-26,34.05572509765625,53.48823165893555,76.4720230102539,111.93794250488281,81.8841552734375,129.20870971679688,105.34188079833984
2016-07-27,34.169586181640625,53.684566497802734,75.92941284179688,112.40149688720703,81.9419174194336,130.81776428222656,105.21868133544922
2016-07-28,34.1790771484375,53.62847137451172,76.4901123046875,112.29241943359375,81.93228912353516,130.57591247558594,105.35136413574219
2016-07-29,34.35936737060547,54.26423263549805,77.2316665649414,112.70143127441406,82.03816986083984,131.6641387939453,105.5977783203125
2016-08-01,34.292945861816406,53.908958435058594,77.50297546386719,112.06599426269531,82.01025390625,130.2366485595703,105.45560455322266
2016-08-02,34.04623031616211,53.637821197509766,76.32732391357422,111.43717193603516,81.9813461303711,128.89488220214844,104.65950775146484
2016-08-03,34.16010284423828,53.45083236694336,76.00176239013672,111.5829849243164,81.99098205566406,128.9693603515625,105.04808044433594
2016-08-04,34.34988021850586,53.75936508178711,75.82089233398438,112.05689239501953,82.04876708984375,129.93841552734375,105.17129516601562
